GUID,Id,Kostengruppe,Best_Predicted_Kostengruppe
3795c249-b512-4efb-9acb-a8afff06195e-009d014b,10289483,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d014c,10289484,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d024f,10289743,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0948,10291528,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0949,10291529,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0944,10291524,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0945,10291525,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0946,10291526,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0947,10291527,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0943,10291523,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d094d,10291533,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d094e,10291534,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d094f,10291535,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d094a,10291530,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d094b,10291531,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d094c,10291532,345,345
42e63bf5-2bc4-4b94-9994-06c57d2eaee1-009ad79f,10147743,345,345
ee51b025-b188-435d-b878-4b25905bb06a-00580ced,5770477,342,342
ee51b025-b188-435d-b878-4b25905bb06a-00580cef,5770479,341,341
ee51b025-b188-435d-b878-4b25905bb06a-00580cec,5770476,342,342
ee51b025-b188-435d-b878-4b25905bb06a-00580ceb,5770475,342,342
4266dab0-bf49-4dc3-ad4b-74f04792e9d9-009c6a6a,10250858,345,345
34797bc6-903c-4b2d-baba-567340fc3205-009b3baf,10173359,345,345
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849478,8688760,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849479,8688761,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849477,8688759,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849473,8688755,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849470,8688752,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-00849471,8688753,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084947d,8688765,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084947e,8688766,335,335
de2417e6-42b8-4050-a556-9e3126cc5cb8-0084947b,8688763,335,335
c720ae94-2db6-469c-9e50-f305ae4d1899-0056e213,5693971,346,346
c720ae94-2db6-469c-9e50-f305ae4d1899-0056e218,5693976,346,346
10fb685c-d406-4115-b7b8-5f41dc4f461c-00a88da3,11046307,345,345
9633f6a4-1a35-4eb6-b8fb-aa25a9ddf65f-005730fa,5714170,342,342
1073c111-df3a-40ad-8e48-8203978be9ca-009af8a0,10156192,345,345
0335b294-97d2-4c17-8aa1-d433dd811849-00690ae8,6884072,345,345
0335b294-97d2-4c17-8aa1-d433dd811849-00690ae9,6884073,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01a4,10289572,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01a5,10289573,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01a6,10289574,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01a7,10289575,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01a2,10289570,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01a3,10289571,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01a8,10289576,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01a9,10289577,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d03af,10290095,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d03ad,10290093,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d03ae,10290094,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d03ac,10290092,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01ad,10289581,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01ae,10289582,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01aa,10289578,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01ab,10289579,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d01ac,10289580,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08ac,10291372,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d08ab,10291371,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d09ad,10291629,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d09ae,10291630,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d09af,10291631,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0ea5,10292901,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0ea6,10292902,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0ea7,10292903,345,345
3795c249-b512-4efb-9acb-a8afff06195e-009d0ea8,10292904,345,345
1bd1d2b8-d11c-4dbe-a19c-a60b8aa6fc1c-0056d67c,5691900,346,346
effbe8c2-7893-4748-a8f5-35fb148d2201-0056f185,5697925,341,341
effbe8c2-7893-4748-a8f5-35fb148d2201-0056f085,5697669,341,341
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca95e,10266974,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca95d,10266973,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca95f,10266975,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca95a,10266970,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca95c,10266972,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca95b,10266971,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca957,10266967,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca959,10266969,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca958,10266968,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca55d,10265949,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca052,10264658,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009ca757,10266455,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009caa59,10267225,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009caa58,10267224,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009caa55,10267221,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009caa57,10267223,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009caa56,10267222,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009caa5e,10267230,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009caa5d,10267229,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009caa5f,10267231,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009caa5a,10267226,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009caa5c,10267228,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009caa5b,10267227,345,345
199a455d-3958-4e9d-b1f9-340435b88462-00846bbf,8678335,335,335
199a455d-3958-4e9d-b1f9-340435b88462-00846bbd,8678333,335,335
199a455d-3958-4e9d-b1f9-340435b88462-00846bbb,8678331,335,335
ca24cb12-c93e-4044-b5de-458b3eab8af1-00906370,9462640,346,346
ca24cb12-c93e-4044-b5de-458b3eab8af1-00906371,9462641,346,346
ca24cb12-c93e-4044-b5de-458b3eab8af1-00906372,9462642,346,346
ca24cb12-c93e-4044-b5de-458b3eab8af1-00906373,9462643,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-0080456c,8406380,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-0080456f,8406383,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-0080456d,8406381,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-0080456e,8406382,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-00804568,8406376,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-00804569,8406377,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-00804566,8406374,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-00804567,8406375,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-00804565,8406373,346,346
effbe8c2-7893-4748-a8f5-35fb148d2201-0056ee47,5697095,341,342
94fc5799-9589-4442-8681-1ed62493cf20-009ce9a7,10283431,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce9a6,10283430,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce9a9,10283433,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce9a8,10283432,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce9ae,10283438,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce9ad,10283437,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce9af,10283439,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce9aa,10283434,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce9ac,10283436,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce9ab,10283435,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4a8,10282152,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4a9,10282153,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4a0,10282144,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4a1,10282145,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4a2,10282146,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4a3,10282147,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4a4,10282148,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4a5,10282149,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4a6,10282150,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4a7,10282151,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4aa,10282154,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4ab,10282155,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4ac,10282156,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4ad,10282157,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4ae,10282158,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce4af,10282159,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce0a8,10281128,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce0a9,10281129,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce0a4,10281124,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce0a5,10281125,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce0a6,10281126,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce0a7,10281127,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce0a3,10281123,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce0ad,10281133,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce0aa,10281130,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce0ab,10281131,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ce0ac,10281132,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceeaa,10284714,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceeac,10284716,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceeab,10284715,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceeae,10284718,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceead,10284717,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceeaf,10284719,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cedaa,10284458,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cedab,10284459,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cedac,10284460,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cedad,10284461,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cedae,10284462,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009cedaf,10284463,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceea9,10284713,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceea8,10284712,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceea1,10284705,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceea0,10284704,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceea3,10284707,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceea2,10284706,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceea5,10284709,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceea4,10284708,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceea7,10284711,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceea6,10284710,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceda8,10284456,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceda9,10284457,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceda2,10284450,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceda3,10284451,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceda4,10284452,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceda5,10284453,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceda6,10284454,345,345
94fc5799-9589-4442-8681-1ed62493cf20-009ceda7,10284455,345,345
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a9a6,8432038,346,346
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a9a5,8432037,346,346
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a4a6,8430758,346,346
f27ce800-de95-4437-b85b-84cea3caa7d4-007ffdfe,8388094,346,346
f27ce800-de95-4437-b85b-84cea3caa7d4-007ff8f1,8386801,346,346
4119cee8-e5f5-4988-bd5d-f8395ce00fde-007fe426,8381478,346,346
4119cee8-e5f5-4988-bd5d-f8395ce00fde-007fe420,8381472,346,346
4119cee8-e5f5-4988-bd5d-f8395ce00fde-007fe423,8381475,346,346
4119cee8-e5f5-4988-bd5d-f8395ce00fde-007fe429,8381481,346,346
4119cee8-e5f5-4988-bd5d-f8395ce00fde-007fe42f,8381487,346,346
4119cee8-e5f5-4988-bd5d-f8395ce00fde-007fe42c,8381484,346,346
05429835-f56e-46ca-af4d-8839cdcb8878-00a82b72,11021170,335,335
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdb6,10276278,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdb7,10276279,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdb4,10276276,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdb5,10276277,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdb2,10276274,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdb3,10276275,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdb0,10276272,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdb1,10276273,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdb8,10276280,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdb9,10276281,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccebf,10276543,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdbd,10276285,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdbb,10276283,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdbc,10276284,345,345
b6e87c8e-06eb-45ce-b073-33361bf4d3b9-009ccdba,10276282,345,345
24f7cb87-c758-4025-bb92-eab1cd9a4563-005f4252,6242898,331,331
004ec2d5-5fec-4125-82fa-586590991838-00586b3a,5794618,331,331
a2d24152-9390-45ba-ae24-75f4561b06b0-009c7b28,10256088,345,345
212aedeb-acb5-40cd-8ba4-3d6d8d045980-00785b15,7887637,346,346
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a942,8431938,346,346
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a941,8431937,346,346
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a940,8431936,346,346
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a14f,8429903,346,346
35dfd345-1ad8-4ea2-bcb6-4734f38e1bd2-0080a14e,8429902,346,346
71c2ea3e-d703-4227-a21e-511ce8f5b9b6-0057200c,5709836,346,346
71c2ea3e-d703-4227-a21e-511ce8f5b9b6-00572004,5709828,346,346
71c2ea3e-d703-4227-a21e-511ce8f5b9b6-00572000,5709824,346,346
71c2ea3e-d703-4227-a21e-511ce8f5b9b6-00572109,5710089,346,346
71c2ea3e-d703-4227-a21e-511ce8f5b9b6-00572105,5710085,346,346
dba565fc-301d-4d07-9efd-911df64e981e-0056db31,5692209,346,346
dba565fc-301d-4d07-9efd-911df64e981e-0056db36,5692214,346,346
dba565fc-301d-4d07-9efd-911df64e981e-0056db3a,5692218,346,346
dba565fc-301d-4d07-9efd-911df64e981e-0056db3e,5692222,346,346
dba565fc-301d-4d07-9efd-911df64e981e-0056de36,5692982,346,346
dba565fc-301d-4d07-9efd-911df64e981e-0056de32,5692978,346,346
dba565fc-301d-4d07-9efd-911df64e981e-0056de3e,5692990,346,346
dba565fc-301d-4d07-9efd-911df64e981e-0056de3a,5692986,346,346
bc674bf0-292e-456e-ae54-b99087045479-006eef70,7270256,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eec7f,7269503,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eec7d,7269501,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eec7b,7269499,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eec77,7269495,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eec72,7269490,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eec73,7269491,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eec70,7269488,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eec71,7269489,335,335
bc674bf0-292e-456e-ae54-b99087045479-006eec79,7269497,335,335
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f61b7,6250935,331,331
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f61b6,6250934,331,331
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f61b9,6250937,335,335
3437daf3-8e13-4b24-a4a1-804b7ee3a10d-005f61b8,6250936,335,335
4c1a2062-26ea-479b-ae17-fe190b0c8aac-00804592,8406418,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-00804593,8406419,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-00804590,8406416,346,346
4c1a2062-26ea-479b-ae17-fe190b0c8aac-00804591,8406417,346,346
56854760-9c59-429a-8a85-b8050f21570a-009acc2d,10144813,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cb4ce,10269902,345,345
a2d24152-9390-45ba-ae24-75f4561b06b0-009cbec1,10272449,345,345
c70f3eb0-8ce4-4335-801d-9f1958c86052-0078921a,7901722,346,346
c70f3eb0-8ce4-4335-801d-9f1958c86052-0078921c,7901724,346,346
c70f3eb0-8ce4-4335-801d-9f1958c86052-0078921b,7901723,346,346
c70f3eb0-8ce4-4335-801d-9f1958c86052-0078921f,7901727,346,346
c70f3eb0-8ce4-4335-801d-9f1958c86052-00789219,7901721,346,346
c70f3eb0-8ce4-4335-801d-9f1958c86052-00789210,7901712,346,346
62936de9-8725-455e-8ee1-b76369ffc48b-009b1cc7,10165447,345,345
4352dde9-5ef3-43e3-9f7b-5da6c0a49a83-0068b76e,6862702,331,331
1f7dda17-8368-4b30-a8c5-c1090db46409-009c443c,10241084,345,345
1f7dda17-8368-4b30-a8c5-c1090db46409-009c4b37,10242871,345,345
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b23e,7909950,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b23d,7909949,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b23f,7909951,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b23a,7909946,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b235,7909941,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b234,7909940,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b237,7909943,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b236,7909942,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b231,7909937,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b230,7909936,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b233,7909939,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b232,7909938,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b239,7909945,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b238,7909944,346,346
0a6d6856-7ac3-4db2-bd64-af32aa96d481-0078b036,7909430,346,346
7ee9c0ac-2717-4a79-9eac-a90493527ffa-008003b9,8389561,346,346
1f64f170-17e8-4c9f-b793-76accf47b9b3-008f6eb2,9399986,346,346
1f64f170-17e8-4c9f-b793-76accf47b9b3-008f6eb3,9399987,346,346
1f64f170-17e8-4c9f-b793-76accf47b9b3-008f6eb0,9399984,346,346
1f64f170-17e8-4c9f-b793-76accf47b9b3-008f6eb1,9399985,346,346
1f64f170-17e8-4c9f-b793-76accf47b9b3-008f6eb6,9399990,346,346
1f64f170-17e8-4c9f-b793-76accf47b9b3-008f6eb4,9399988,346,346
1f64f170-17e8-4c9f-b793-76accf47b9b3-008f6eb5,9399989,346,346
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b9cdf,6003935,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95d8,6002136,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95d2,6002130,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95d3,6002131,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95d0,6002128,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95d1,6002129,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95d6,6002134,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95d7,6002135,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95d4,6002132,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95d5,6002133,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95db,6002139,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95dc,6002140,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95da,6002138,342,342
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95dd,6002141,341,341
5ce91af7-d1cc-4945-a4fd-032332d2a243-005b95de,6002142,341,341
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f4719,6244121,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f4718,6244120,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f4717,6244119,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f4716,6244118,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f4715,6244117,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f471c,6244124,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f471b,6244123,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f471a,6244122,335,335
d6df8452-e36f-4242-ad8a-884bf378a6e5-0059c326,5882662,345,345
d6df8452-e36f-4242-ad8a-884bf378a6e5-0059c322,5882658,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6779,11495289,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af677a,11495290,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af677c,11495292,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af677b,11495291,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af677e,11495294,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af677d,11495293,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af677f,11495295,345,345
3df63c4c-4b0a-4588-bbe0-1e1fde8ec887-00af6174,11493748,345,345
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cf5,5999861,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cf4,5999860,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cf7,5999863,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cf6,5999862,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cf1,5999857,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cf0,5999856,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cf3,5999859,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cf2,5999858,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cf9,5999865,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cf8,5999864,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bf4,5999604,332,332
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bf5,5999605,332,332
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bf2,5999602,332,332
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8bf3,5999603,332,332
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cfe,5999870,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cfd,5999869,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cff,5999871,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cfa,5999866,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cfc,5999868,331,331
a3a38aaa-7375-4734-bc3f-4decca6475b9-005b8cfb,5999867,331,331
bf13e0e3-8376-416a-9d4d-6c6593c2af0c-005f6a32,6253106,335,335
ff29d1cc-d74b-4b30-b6af-db9244ddc3c6-00733423,7549987,345,345
ff29d1cc-d74b-4b30-b6af-db9244ddc3c6-00733422,7549986,345,345
44597f10-b145-47ca-be62-e7a2c5ddd1a1-009c18d9,10243654,335,335
0002c288-bff5-40dd-b183-2d38157c2b26-0081358c,8468194,346,346
0002c288-bff5-40dd-b183-2d38157c2b26-0081358b,8468193,346,346
0002c288-bff5-40dd-b183-2d38157c2b26-0081358e,8468196,346,346
0002c288-bff5-40dd-b183-2d38157c2b26-0081358d,8468195,346,346
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5408,6247432,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5409,6247433,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5406,6247430,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f5407,6247431,335,335
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f550a,6247690,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f550c,6247692,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f550b,6247691,331,331
25fbc5f3-9a04-4a4e-bf60-d5bdaaa5c5e6-005f550e,6247694,335,335
